Argument Shapes,Count,Device,Duration (us),Name,Percent
"int64[1, 1]",1,"cpu0",16.917,"vm.builtin.check_tensor_info",0.000781565
"float32[1, 6, 33, 64]",1,"cpu0",8.542,"vm.builtin.check_tensor_info",0.00039464
"float32[1, 6, 33, 64]",1,"cpu0",6.459,"vm.builtin.check_tensor_info",0.000298406
"float32[1, 6, 1500, 64]",1,"cpu0",5.792,"vm.builtin.check_tensor_info",0.00026759
"float32[1, 6, 1500, 64]",1,"cpu0",7.833,"vm.builtin.check_tensor_info",0.000361884
"float32[1, 6, 33, 64]",1,"cpu0",6.542,"vm.builtin.check_tensor_info",0.00030224
"float32[1, 6, 33, 64]",1,"cpu0",5.417,"vm.builtin.check_tensor_info",0.000250265
"float32[1, 6, 1500, 64]",1,"cpu0",5.375,"vm.builtin.check_tensor_info",0.000248325
"float32[1, 6, 1500, 64]",1,"cpu0",7.167,"vm.builtin.check_tensor_info",0.000331115
"float32[1, 6, 33, 64]",1,"cpu0",6.292,"vm.builtin.check_tensor_info",0.00029069
"float32[1, 6, 33, 64]",1,"cpu0",5.125,"vm.builtin.check_tensor_info",0.000236775
"float32[1, 6, 1500, 64]",1,"cpu0",5.792,"vm.builtin.check_tensor_info",0.00026759
"float32[1, 6, 1500, 64]",1,"cpu0",5.583,"vm.builtin.check_tensor_info",0.000257934
"float32[1, 6, 33, 64]",1,"cpu0",5.375,"vm.builtin.check_tensor_info",0.000248325
"float32[1, 6, 33, 64]",1,"cpu0",5.834,"vm.builtin.check_tensor_info",0.000269531
"float32[1, 6, 1500, 64]",1,"cpu0",5.166,"vm.builtin.check_tensor_info",0.000238669
"float32[1, 6, 1500, 64]",1,"cpu0",5.167,"vm.builtin.check_tensor_info",0.000238715
"int64[1, 1], int64[5]",1,"cpu0",10.875,"vm.builtin.match_shape",0.000502425
"float32[1, 6, 33, 64], int64[5]",1,"cpu0",7.75,"vm.builtin.match_shape",0.00035805
"float32[1, 6, 33, 64], int64[5]",1,"cpu0",8.292,"vm.builtin.match_shape",0.00038309
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.667,"vm.builtin.match_shape",0.000308015
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.167,"vm.builtin.match_shape",0.000284915
"float32[1, 6, 33, 64], int64[5]",1,"cpu0",8.167,"vm.builtin.match_shape",0.000377315
"float32[1, 6, 33, 64], int64[5]",1,"cpu0",6.625,"vm.builtin.match_shape",0.000306075
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.209,"vm.builtin.match_shape",0.000286856
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.584,"vm.builtin.match_shape",0.000304181
"float32[1, 6, 33, 64], int64[5]",1,"cpu0",6.084,"vm.builtin.match_shape",0.000281081
"float32[1, 6, 33, 64], int64[5]",1,"cpu0",6.375,"vm.builtin.match_shape",0.000294525
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",7.833,"vm.builtin.match_shape",0.000361884
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",5.959,"vm.builtin.match_shape",0.000275306
"float32[1, 6, 33, 64], int64[5]",1,"cpu0",6.875,"vm.builtin.match_shape",0.000317625
"float32[1, 6, 33, 64], int64[5]",1,"cpu0",7.001,"vm.builtin.match_shape",0.000323446
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",7.167,"vm.builtin.match_shape",0.000331115
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",10.75,"vm.builtin.match_shape",0.00049665
"int64[5]",1,"cpu0",7.375,"shape_func",0.000340725
"int64[1, 1]",1,"cpu0",22.334,"vm.builtin.reshape",0.00103183
"float32[51865, 384], int64[1, 1], float32[1, 1, 384]",1,"cpu0",17.293,"take",0.000798936
"int64[5]",1,"cpu0",11.251,"vm.builtin.make_shape",0.000519796
"float32[448, 384], float32[1, 384]",1,"cpu0",20.043,"vm.builtin.call_tir_dyn",0.000925986
"float32[1, 1, 384], float32[1, 384], float32[1, 1, 384]",1,"cpu0",14.667,"add",0.000677615
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",17.084,"mean",0.00078928
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",14.667,"subtract",0.000677615
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",13.792,"power",0.00063719
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",12.959,"mean",0.000598705
