Argument Shapes,Count,Device,Duration (us),Name,Percent
"int64[1, 1]",1,"cpu0",14.458,"vm.builtin.check_tensor_info",0.000710418
"float32[1, 6, 27, 64]",1,"cpu0",8.708,"vm.builtin.check_tensor_info",0.000427882
"float32[1, 6, 27, 64]",1,"cpu0",6.501,"vm.builtin.check_tensor_info",0.000319437
"float32[1, 6, 1500, 64]",1,"cpu0",5.5,"vm.builtin.check_tensor_info",0.000270252
"float32[1, 6, 1500, 64]",1,"cpu0",7.083,"vm.builtin.check_tensor_info",0.000348035
"float32[1, 6, 27, 64]",1,"cpu0",6.208,"vm.builtin.check_tensor_info",0.00030504
"float32[1, 6, 27, 64]",1,"cpu0",6.25,"vm.builtin.check_tensor_info",0.000307104
"float32[1, 6, 1500, 64]",1,"cpu0",6.167,"vm.builtin.check_tensor_info",0.000303026
"float32[1, 6, 1500, 64]",1,"cpu0",6.333,"vm.builtin.check_tensor_info",0.000311182
"float32[1, 6, 27, 64]",1,"cpu0",6.042,"vm.builtin.check_tensor_info",0.000296884
"float32[1, 6, 27, 64]",1,"cpu0",5.584,"vm.builtin.check_tensor_info",0.000274379
"float32[1, 6, 1500, 64]",1,"cpu0",5.626,"vm.builtin.check_tensor_info",0.000276443
"float32[1, 6, 1500, 64]",1,"cpu0",6,"vm.builtin.check_tensor_info",0.00029482
"float32[1, 6, 27, 64]",1,"cpu0",5.208,"vm.builtin.check_tensor_info",0.000255904
"float32[1, 6, 27, 64]",1,"cpu0",5.791,"vm.builtin.check_tensor_info",0.00028455
"float32[1, 6, 1500, 64]",1,"cpu0",5.292,"vm.builtin.check_tensor_info",0.000260031
"float32[1, 6, 1500, 64]",1,"cpu0",6.042,"vm.builtin.check_tensor_info",0.000296884
"int64[1, 1], int64[5]",1,"cpu0",9.626,"vm.builtin.match_shape",0.000472989
"float32[1, 6, 27, 64], int64[5]",1,"cpu0",9.333,"vm.builtin.match_shape",0.000458592
"float32[1, 6, 27, 64], int64[5]",1,"cpu0",7.875,"vm.builtin.match_shape",0.000386951
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",7.167,"vm.builtin.match_shape",0.000352162
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",7.626,"vm.builtin.match_shape",0.000374716
"float32[1, 6, 27, 64], int64[5]",1,"cpu0",7.584,"vm.builtin.match_shape",0.000372652
"float32[1, 6, 27, 64], int64[5]",1,"cpu0",8.209,"vm.builtin.match_shape",0.000403363
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.625,"vm.builtin.match_shape",0.00032553
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.167,"vm.builtin.match_shape",0.000303026
"float32[1, 6, 27, 64], int64[5]",1,"cpu0",6.333,"vm.builtin.match_shape",0.000311182
"float32[1, 6, 27, 64], int64[5]",1,"cpu0",7,"vm.builtin.match_shape",0.000343957
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",7.375,"vm.builtin.match_shape",0.000362383
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.666,"vm.builtin.match_shape",0.000327545
"float32[1, 6, 27, 64], int64[5]",1,"cpu0",7.084,"vm.builtin.match_shape",0.000348084
"float32[1, 6, 27, 64], int64[5]",1,"cpu0",7.167,"vm.builtin.match_shape",0.000352162
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",8.042,"vm.builtin.match_shape",0.000395157
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",7.334,"vm.builtin.match_shape",0.000360368
"int64[5]",1,"cpu0",6.5,"shape_func",0.000319388
"int64[1, 1]",1,"cpu0",14.834,"vm.builtin.reshape",0.000728893
"float32[51865, 384], int64[1, 1], float32[1, 1, 384]",1,"cpu0",17.626,"take",0.000866083
"int64[5]",1,"cpu0",9.667,"vm.builtin.make_shape",0.000475004
"float32[448, 384], float32[1, 384]",1,"cpu0",20.751,"vm.builtin.call_tir_dyn",0.00101963
"float32[1, 1, 384], float32[1, 384], float32[1, 1, 384]",1,"cpu0",16.667,"add",0.00081896
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",17.084,"mean",0.00083945
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",14.542,"subtract",0.000714545
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",12.751,"power",0.000626541
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",13.709,"mean",0.000673614
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",9.75,"add1",0.000479082
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",7.166,"tir_sqrt",0.000352113
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",17.876,"divide",0.000878367
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",15.751,"multiply",0.000773951
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",16.293,"add2",0.000800583
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4829.82,"matmul",0.237321
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",26.917,"add3",0.00132261
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4856.53,"matmul",0.238634
"float32[1, 1, 384]",1,"cpu0",27.709,"vm.builtin.reshape",0.00136153
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4841.28,"matmul",0.237884
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",22.876,"add3",0.00112405
"float32[1, 1, 384]",1,"cpu0",16.125,"vm.builtin.reshape",0.000792328
"float32[1, 1, 6, 64]",1,"cpu0",13.292,"vm.builtin.reshape",0.000653124
"float32[1, 1, 6, 64]",1,"cpu0",7.958,"vm.builtin.reshape",0.000391029
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",19.959,"multiply1",0.000980718
"float32[1, 1, 384]",1,"cpu0",8.834,"vm.builtin.reshape",0.000434073
"float32[1, 1, 6, 64]",1,"cpu0",9.167,"vm.builtin.reshape",0.000450436
"int64[5]",1,"cpu0",14.209,"vm.builtin.make_shape",0.000698183
"int64[5]",1,"cpu0",10.751,"vm.builtin.make_shape",0.000528268
"float32[1, 6, 27, 64], float32[1, 6, 1, 64], float32[1, 6, 28, 64]",1,"cpu0",40.626,"concatenate",0.00199623
"int64[5]",1,"cpu0",10.25,"vm.builtin.make_shape",0.000503651
"int64[5]",1,"cpu0",10.751,"vm.builtin.make_shape",0.000528268
"float32[1, 6, 27, 64], float32[1, 6, 1, 64], float32[1, 6, 28, 64]",1,"cpu0",34.543,"concatenate",0.00169733
"int64[5]",1,"cpu0",9.542,"vm.builtin.make_shape",0.000468862
"float32[1, 6, 28, 64]",1,"cpu0",10.417,"vm.builtin.reshape",0.000511856
"float32[1, 6, 1, 64]",1,"cpu0",8.625,"vm.builtin.reshape",0.000423804
"int64[5]",1,"cpu0",7.834,"vm.builtin.make_shape",0.000384936
"int64[5]",1,"cpu0",9.25,"vm.builtin.make_shape",0.000454514
"int64[5]",1,"cpu0",6.625,"vm.builtin.make_shape",0.00032553
"float32[6, 28, 64], float32[6, 64, 28]",1,"cpu0",206.09,"vm.builtin.call_tir_dyn",0.0101266
"int64[5]",1,"cpu0",10.25,"vm.builtin.make_shape",0.000503651
"int64[5]",1,"cpu0",9.125,"vm.builtin.make_shape",0.000448372
"int64[5]",1,"cpu0",8.292,"vm.builtin.make_shape",0.000407441
"float32[6, 1, 64], float32[6, 64, 28], float32[6, 1, 28]",1,"cpu0",300.968,"vm.builtin.call_tir_dyn",0.0147886
"int64[5]",1,"cpu0",8.125,"vm.builtin.make_shape",0.000399235
"int64[5]",1,"cpu0",9.25,"vm.builtin.make_shape",0.000454514
"int64[5]",1,"cpu0",6.25,"vm.builtin.make_shape",0.000307104
"float32[6, 1, 28], float32[6, 1, 28]",1,"cpu0",56.918,"vm.builtin.call_tir_dyn",0.00279676
"int64[5]",1,"cpu0",9.25,"vm.builtin.make_shape",0.000454514
"float32[1, 6, 28, 64]",1,"cpu0",9.125,"vm.builtin.reshape",0.000448372
"int64[5]",1,"cpu0",6.625,"vm.builtin.make_shape",0.00032553
"float32[6, 1, 28], float32[6, 28, 64], float32[6, 1, 64]",1,"cpu0",357.428,"vm.builtin.call_tir_dyn",0.0175628
"float32[6, 1, 64]",1,"cpu0",12.126,"vm.builtin.reshape",0.000595831
"float32[1, 6, 1, 64]",1,"cpu0",8.125,"vm.builtin.reshape",0.000399235
"float32[1, 1, 6, 64]",1,"cpu0",8.709,"vm.builtin.reshape",0.000427931
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4883.7,"matmul",0.239969
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",24.418,"add3",0.00119982
"float32[1, 1, 384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",17.959,"add4",0.000882445
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",19.876,"mean",0.00097664
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",17.209,"subtract",0.000845593
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",14,"power",0.000687913
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",16.251,"mean",0.00079852
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",9.75,"add1",0.000479082
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",9.209,"tir_sqrt",0.000452499
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",17.751,"divide",0.000872225
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",16.293,"multiply",0.000800583
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",16.834,"add2",0.000827166
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4856.41,"matmul",0.238627
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",22.542,"add3",0.00110764
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",16.375,"multiply1",0.000804613
"float32[1, 1, 384]",1,"cpu0",15.668,"vm.builtin.reshape",0.000769873
"float32[1, 1, 6, 64]",1,"cpu0",10.333,"vm.builtin.reshape",0.000507729
"float32[1, 6, 1500, 64]",1,"cpu0",9.084,"vm.builtin.reshape",0.000446357
"float32[1, 6, 1, 64]",1,"cpu0",9.708,"vm.builtin.reshape",0.000477019
"float32[6, 1500, 64], float32[6, 64, 1500]",1,"cpu0",10319.2,"transpose3",0.507049
"float32[6, 1, 64], float32[6, 64, 1500], float32[6, 1, 1500]",1,"cpu0",27715.2,"matmul3",1.36183
"float32[6, 1, 1500], float32[6, 1, 1500]",1,"cpu0",1118.41,"softmax1",0.0549549
"float32[1, 6, 1500, 64]",1,"cpu0",16.542,"vm.builtin.reshape",0.000812818
"float32[6, 1, 1500], float32[6, 1500, 64], float32[6, 1, 64]",1,"cpu0",15763.5,"matmul4",0.774568
"float32[6, 1, 64]",1,"cpu0",27.959,"vm.builtin.reshape",0.00137381
"float32[1, 6, 1, 64]",1,"cpu0",10.5,"vm.builtin.reshape",0.000515935
"float32[1, 1, 6, 64]",1,"cpu0",11.5,"vm.builtin.reshape",0.000565071
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4889.91,"matmul",0.240274
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",25.209,"add3",0.00123869
"float32[1, 1, 384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",18.167,"add4",0.000892665
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",18.792,"mean",0.000923376
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",16.375,"subtract",0.000804613
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",14.542,"power",0.000714545
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",13.875,"mean",0.000681771
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",10.25,"add1",0.000503651
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",9.251,"tir_sqrt",0.000454563
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",18.918,"divide",0.000929567
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",15.876,"multiply",0.000780093
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",16.209,"add2",0.000796456
"float32[1, 1, 384], float32[384, 1536], float32[1, 1, 1536]",1,"cpu0",151274,"matmul5",7.43309
"float32[1536], float32[1, 1, 1536], float32[1, 1, 1536]",1,"cpu0",37.626,"add5",0.00184882
"float32[1, 1, 1536], float32[1, 1, 1536]",1,"cpu0",28.834,"divide1",0.00141681
"float32[1, 1, 1536], float32[1, 1, 1536]",1,"cpu0",265.3,"erf",0.013036
"float32[1, 1, 1536], float32[1, 1, 1536]",1,"cpu0",28.334,"add6",0.00139224
"float32[1, 1, 1536], float32[1, 1, 1536], float32[1, 1, 1536]",1,"cpu0",30.376,"multiply2",0.00149257
"float32[1, 1, 1536], float32[1, 1, 1536]",1,"cpu0",30.543,"multiply3",0.00150078
"float32[1, 1, 1536], float32[1536, 384], float32[1, 1, 384]",1,"cpu0",21925.6,"matmul6",1.07735
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",21.626,"add3",0.00106263
"float32[1, 1, 384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",17.333,"add4",0.000851685
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",69.003,"mean",0.00339058
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",16.334,"subtract",0.000802598
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",20.709,"power",0.00101757
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",16.417,"mean",0.000806676
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",8.291,"add1",0.000407392
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",7.833,"tir_sqrt",0.000384887
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",18.042,"divide",0.000886523
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",18.625,"multiply",0.00091517
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",18.001,"add2",0.000884509
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4825.65,"matmul",0.237116
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",23.876,"add3",0.00117319
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4833.61,"matmul",0.237508
"float32[1, 1, 384]",1,"cpu0",27.667,"vm.builtin.reshape",0.00135946
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4844.78,"matmul",0.238056
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",24.251,"add3",0.00119161
"float32[1, 1, 384]",1,"cpu0",14.959,"vm.builtin.reshape",0.000735035
"float32[1, 1, 6, 64]",1,"cpu0",12.334,"vm.builtin.reshape",0.000606051
"float32[1, 1, 6, 64]",1,"cpu0",7.834,"vm.builtin.reshape",0.000384936
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",15.709,"multiply1",0.000771888
"float32[1, 1, 384]",1,"cpu0",9.584,"vm.builtin.reshape",0.000470926
"float32[1, 1, 6, 64]",1,"cpu0",12.292,"vm.builtin.reshape",0.000603988
"int64[5]",1,"cpu0",13.959,"vm.builtin.make_shape",0.000685898
"int64[5]",1,"cpu0",11.626,"vm.builtin.make_shape",0.000571263
"float32[1, 6, 27, 64], float32[1, 6, 1, 64], float32[1, 6, 28, 64]",1,"cpu0",39.96,"concatenate",0.0019635
"int64[5]",1,"cpu0",9.25,"vm.builtin.make_shape",0.000454514
"int64[5]",1,"cpu0",11.334,"vm.builtin.make_shape",0.000556915
"float32[1, 6, 27, 64], float32[1, 6, 1, 64], float32[1, 6, 28, 64]",1,"cpu0",32.751,"concatenate",0.00160927
"int64[5]",1,"cpu0",10.584,"vm.builtin.make_shape",0.000520062
"float32[1, 6, 28, 64]",1,"cpu0",10.459,"vm.builtin.reshape",0.00051392
"float32[1, 6, 1, 64]",1,"cpu0",7.376,"vm.builtin.reshape",0.000362432
"int64[5]",1,"cpu0",9.75,"vm.builtin.make_shape",0.000479082
"int64[5]",1,"cpu0",7.625,"vm.builtin.make_shape",0.000374667
"float32[6, 28, 64], float32[6, 64, 28]",1,"cpu0",205.089,"vm.builtin.call_tir_dyn",0.0100774
"int64[5]",1,"cpu0",10.959,"vm.builtin.make_shape",0.000538488
"int64[5]",1,"cpu0",9.5,"vm.builtin.make_shape",0.000466798
"float32[6, 1, 64], float32[6, 64, 28], float32[6, 1, 28]",1,"cpu0",299.093,"vm.builtin.call_tir_dyn",0.0146964
"int64[5]",1,"cpu0",10.292,"vm.builtin.make_shape",0.000505714
"int64[5]",1,"cpu0",7.292,"vm.builtin.make_shape",0.000358304
"float32[6, 1, 28], float32[6, 1, 28]",1,"cpu0",57.71,"vm.builtin.call_tir_dyn",0.00283568
"int64[5]",1,"cpu0",9.583,"vm.builtin.make_shape",0.000470876
"float32[1, 6, 28, 64]",1,"cpu0",11.5,"vm.builtin.reshape",0.000565071
"int64[5]",1,"cpu0",7.125,"vm.builtin.make_shape",0.000350099
"float32[6, 1, 28], float32[6, 28, 64], float32[6, 1, 64]",1,"cpu0",299.718,"vm.builtin.call_tir_dyn",0.0147271
"float32[6, 1, 64]",1,"cpu0",10.042,"vm.builtin.reshape",0.00049343
"float32[1, 6, 1, 64]",1,"cpu0",8.334,"vm.builtin.reshape",0.000409505
"float32[1, 1, 6, 64]",1,"cpu0",8.584,"vm.builtin.reshape",0.000421789
