Argument Shapes,Count,Device,Duration (us),Name,Percent
"int64[1, 1]",1,"cpu0",14.375,"vm.builtin.check_tensor_info",0.000706499
"float32[1, 6, 13, 64]",1,"cpu0",8.25,"vm.builtin.check_tensor_info",0.000405469
"float32[1, 6, 13, 64]",1,"cpu0",6.5,"vm.builtin.check_tensor_info",0.00031946
"float32[1, 6, 1500, 64]",1,"cpu0",5,"vm.builtin.check_tensor_info",0.000245739
"float32[1, 6, 1500, 64]",1,"cpu0",8.209,"vm.builtin.check_tensor_info",0.000403454
"float32[1, 6, 13, 64]",1,"cpu0",6.208,"vm.builtin.check_tensor_info",0.000305109
"float32[1, 6, 13, 64]",1,"cpu0",5.959,"vm.builtin.check_tensor_info",0.000292871
"float32[1, 6, 1500, 64]",1,"cpu0",5.083,"vm.builtin.check_tensor_info",0.000249818
"float32[1, 6, 1500, 64]",1,"cpu0",5.417,"vm.builtin.check_tensor_info",0.000266233
"float32[1, 6, 13, 64]",1,"cpu0",6.334,"vm.builtin.check_tensor_info",0.000311302
"float32[1, 6, 13, 64]",1,"cpu0",5.541,"vm.builtin.check_tensor_info",0.000272328
"float32[1, 6, 1500, 64]",1,"cpu0",6.5,"vm.builtin.check_tensor_info",0.00031946
"float32[1, 6, 1500, 64]",1,"cpu0",5.459,"vm.builtin.check_tensor_info",0.000268298
"float32[1, 6, 13, 64]",1,"cpu0",5.251,"vm.builtin.check_tensor_info",0.000258075
"float32[1, 6, 13, 64]",1,"cpu0",5.75,"vm.builtin.check_tensor_info",0.0002826
"float32[1, 6, 1500, 64]",1,"cpu0",5,"vm.builtin.check_tensor_info",0.000245739
"float32[1, 6, 1500, 64]",1,"cpu0",6.626,"vm.builtin.check_tensor_info",0.000325653
"int64[1, 1], int64[5]",1,"cpu0",11.959,"vm.builtin.match_shape",0.000587758
"float32[1, 6, 13, 64], int64[5]",1,"cpu0",10.167,"vm.builtin.match_shape",0.000499685
"float32[1, 6, 13, 64], int64[5]",1,"cpu0",7.875,"vm.builtin.match_shape",0.000387039
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.625,"vm.builtin.match_shape",0.000325604
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.042,"vm.builtin.match_shape",0.000296951
"float32[1, 6, 13, 64], int64[5]",1,"cpu0",8.334,"vm.builtin.match_shape",0.000409597
"float32[1, 6, 13, 64], int64[5]",1,"cpu0",6.667,"vm.builtin.match_shape",0.000327668
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.292,"vm.builtin.match_shape",0.000309238
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.459,"vm.builtin.match_shape",0.000317445
"float32[1, 6, 13, 64], int64[5]",1,"cpu0",6.625,"vm.builtin.match_shape",0.000325604
"float32[1, 6, 13, 64], int64[5]",1,"cpu0",6.667,"vm.builtin.match_shape",0.000327668
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",7.042,"vm.builtin.match_shape",0.000346098
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.417,"vm.builtin.match_shape",0.000315381
"float32[1, 6, 13, 64], int64[5]",1,"cpu0",8.167,"vm.builtin.match_shape",0.00040139
"float32[1, 6, 13, 64], int64[5]",1,"cpu0",7.667,"vm.builtin.match_shape",0.000376816
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",8.626,"vm.builtin.match_shape",0.000423949
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",7.584,"vm.builtin.match_shape",0.000372737
"int64[5]",1,"cpu0",6.917,"shape_func",0.000339955
"int64[1, 1]",1,"cpu0",15.084,"vm.builtin.reshape",0.000741345
"float32[51865, 384], int64[1, 1], float32[1, 1, 384]",1,"cpu0",17.667,"take",0.000868293
"int64[5]",1,"cpu0",8.5,"vm.builtin.make_shape",0.000417756
"float32[448, 384], float32[1, 384]",1,"cpu0",20.25,"vm.builtin.call_tir_dyn",0.000995242
"float32[1, 1, 384], float32[1, 384], float32[1, 1, 384]",1,"cpu0",16.209,"add",0.000796636
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",17.792,"mean",0.000874437
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",13.667,"subtract",0.000671702
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",14.209,"power",0.00069834
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",13.75,"mean",0.000675782
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",9.917,"add1",0.000487398
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",8,"tir_sqrt",0.000393182
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",17.792,"divide",0.000874437
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",14.625,"multiply",0.000718786
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",16.376,"add2",0.000804844
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4849.57,"matmul",0.238346
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",24.292,"add3",0.0011939
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4834.03,"matmul",0.237582
"float32[1, 1, 384]",1,"cpu0",26.668,"vm.builtin.reshape",0.00131067
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4860.57,"matmul",0.238886
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",20.959,"add3",0.00103009
"float32[1, 1, 384]",1,"cpu0",17.543,"vm.builtin.reshape",0.000862199
"float32[1, 1, 6, 64]",1,"cpu0",11.834,"vm.builtin.reshape",0.000581614
"float32[1, 1, 6, 64]",1,"cpu0",8.542,"vm.builtin.reshape",0.00041982
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",16.834,"multiply1",0.000827353
"float32[1, 1, 384]",1,"cpu0",10.417,"vm.builtin.reshape",0.000511972
"float32[1, 1, 6, 64]",1,"cpu0",8.75,"vm.builtin.reshape",0.000430043
"int64[5]",1,"cpu0",13.959,"vm.builtin.make_shape",0.000686053
"int64[5]",1,"cpu0",14.584,"vm.builtin.make_shape",0.000716771
"float32[1, 6, 13, 64], float32[1, 6, 1, 64], float32[1, 6, 14, 64]",1,"cpu0",31.21,"concatenate",0.0015339
"int64[5]",1,"cpu0",10.709,"vm.builtin.make_shape",0.000526323
"int64[5]",1,"cpu0",10.333,"vm.builtin.make_shape",0.000507844
"float32[1, 6, 13, 64], float32[1, 6, 1, 64], float32[1, 6, 14, 64]",1,"cpu0",23.168,"concatenate",0.00113866
"int64[5]",1,"cpu0",11.292,"vm.builtin.make_shape",0.000554976
"float32[1, 6, 14, 64]",1,"cpu0",9.584,"vm.builtin.reshape",0.000471032
"float32[1, 6, 1, 64]",1,"cpu0",7.667,"vm.builtin.reshape",0.000376816
"int64[5]",1,"cpu0",8.5,"vm.builtin.make_shape",0.000417756
"int64[5]",1,"cpu0",7.75,"vm.builtin.make_shape",0.000380895
"int64[5]",1,"cpu0",7.25,"vm.builtin.make_shape",0.000356321
"float32[6, 14, 64], float32[6, 64, 14]",1,"cpu0",122.92,"vm.builtin.call_tir_dyn",0.00604124
"int64[5]",1,"cpu0",11,"vm.builtin.make_shape",0.000540625
"int64[5]",1,"cpu0",8.75,"vm.builtin.make_shape",0.000430043
"int64[5]",1,"cpu0",8.334,"vm.builtin.make_shape",0.000409597
"float32[6, 1, 64], float32[6, 64, 14], float32[6, 1, 14]",1,"cpu0",156.088,"vm.builtin.call_tir_dyn",0.00767137
"int64[5]",1,"cpu0",7.042,"vm.builtin.make_shape",0.000346098
"int64[5]",1,"cpu0",7.584,"vm.builtin.make_shape",0.000372737
"int64[5]",1,"cpu0",7.333,"vm.builtin.make_shape",0.0003604
"float32[6, 1, 14], float32[6, 1, 14]",1,"cpu0",43.043,"vm.builtin.call_tir_dyn",0.00211547
"int64[5]",1,"cpu0",9.833,"vm.builtin.make_shape",0.00048327
"float32[1, 6, 14, 64]",1,"cpu0",9.042,"vm.builtin.reshape",0.000444394
"int64[5]",1,"cpu0",7.625,"vm.builtin.make_shape",0.000374752
"float32[6, 1, 14], float32[6, 14, 64], float32[6, 1, 64]",1,"cpu0",160.214,"vm.builtin.call_tir_dyn",0.00787416
"float32[6, 1, 64]",1,"cpu0",9,"vm.builtin.reshape",0.00044233
"float32[1, 6, 1, 64]",1,"cpu0",10.084,"vm.builtin.reshape",0.000495606
"float32[1, 1, 6, 64]",1,"cpu0",9.625,"vm.builtin.reshape",0.000473047
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4844.95,"matmul",0.238118
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",27.626,"add3",0.00135776
"float32[1, 1, 384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",18.042,"add4",0.000886724
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",18.667,"mean",0.000917441
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",16.001,"subtract",0.000786413
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",14.792,"power",0.000726994
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",15.084,"mean",0.000741345
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",8.917,"add1",0.000438251
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",9.208,"tir_sqrt",0.000452552
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",18.876,"divide",0.000927713
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",16.5,"multiply",0.000810938
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",17.25,"add2",0.000847799
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4826.61,"matmul",0.237217
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",20.251,"add3",0.000995291
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",16.667,"multiply1",0.000819146
"float32[1, 1, 384]",1,"cpu0",15.251,"vm.builtin.reshape",0.000749552
"float32[1, 1, 6, 64]",1,"cpu0",9.5,"vm.builtin.reshape",0.000466904
"float32[1, 6, 1500, 64]",1,"cpu0",8.708,"vm.builtin.reshape",0.000427979
"float32[1, 6, 1, 64]",1,"cpu0",8.667,"vm.builtin.reshape",0.000425964
"float32[6, 1500, 64], float32[6, 64, 1500]",1,"cpu0",10405.3,"transpose3",0.511399
"float32[6, 1, 64], float32[6, 64, 1500], float32[6, 1, 1500]",1,"cpu0",27373.6,"matmul3",1.34535
"float32[6, 1, 1500], float32[6, 1, 1500]",1,"cpu0",1114.58,"softmax1",0.054779
"float32[1, 6, 1500, 64]",1,"cpu0",15.001,"vm.builtin.reshape",0.000737265
"float32[6, 1, 1500], float32[6, 1500, 64], float32[6, 1, 64]",1,"cpu0",15547.7,"matmul4",0.764137
"float32[6, 1, 64]",1,"cpu0",27.417,"vm.builtin.reshape",0.00134748
"float32[1, 6, 1, 64]",1,"cpu0",10.417,"vm.builtin.reshape",0.000511972
"float32[1, 1, 6, 64]",1,"cpu0",10.375,"vm.builtin.reshape",0.000509908
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4857.7,"matmul",0.238745
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",24.084,"add3",0.00118367
"float32[1, 1, 384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",20.501,"add4",0.00100758
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",20.751,"mean",0.00101986
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",17.542,"subtract",0.00086215
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",13.251,"power",0.000651257
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",15.501,"mean",0.000761839
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",9.75,"add1",0.000479191
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",7.75,"tir_sqrt",0.000380895
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",18.001,"divide",0.000884709
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",16.667,"multiply",0.000819146
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",15.917,"add2",0.000782285
"float32[1, 1, 384], float32[384, 1536], float32[1, 1, 1536]",1,"cpu0",148803,"matmul5",7.31332
"float32[1536], float32[1, 1, 1536], float32[1, 1, 1536]",1,"cpu0",38.918,"add5",0.00191273
"float32[1, 1, 1536], float32[1, 1, 1536]",1,"cpu0",30.251,"divide1",0.00148677
