Argument Shapes,Count,Device,Duration (us),Name,Percent
"int64[1, 1]",1,"cpu0",19.376,"vm.builtin.check_tensor_info",0.000915256
"float32[1, 6, 16, 64]",1,"cpu0",9.833,"vm.builtin.check_tensor_info",0.000464477
"float32[1, 6, 16, 64]",1,"cpu0",8.084,"vm.builtin.check_tensor_info",0.00038186
"float32[1, 6, 1500, 64]",1,"cpu0",6.917,"vm.builtin.check_tensor_info",0.000326735
"float32[1, 6, 1500, 64]",1,"cpu0",8.292,"vm.builtin.check_tensor_info",0.000391686
"float32[1, 6, 16, 64]",1,"cpu0",5.584,"vm.builtin.check_tensor_info",0.000263769
"float32[1, 6, 16, 64]",1,"cpu0",6.708,"vm.builtin.check_tensor_info",0.000316863
"float32[1, 6, 1500, 64]",1,"cpu0",5.792,"vm.builtin.check_tensor_info",0.000273594
"float32[1, 6, 1500, 64]",1,"cpu0",7.667,"vm.builtin.check_tensor_info",0.000362163
"float32[1, 6, 16, 64]",1,"cpu0",6.292,"vm.builtin.check_tensor_info",0.000297212
"float32[1, 6, 16, 64]",1,"cpu0",6.5,"vm.builtin.check_tensor_info",0.000307038
"float32[1, 6, 1500, 64]",1,"cpu0",5.709,"vm.builtin.check_tensor_info",0.000269674
"float32[1, 6, 1500, 64]",1,"cpu0",5.166,"vm.builtin.check_tensor_info",0.000244024
"float32[1, 6, 16, 64]",1,"cpu0",5.501,"vm.builtin.check_tensor_info",0.000259848
"float32[1, 6, 16, 64]",1,"cpu0",6.875,"vm.builtin.check_tensor_info",0.000324751
"float32[1, 6, 1500, 64]",1,"cpu0",5.333,"vm.builtin.check_tensor_info",0.000251913
"float32[1, 6, 1500, 64]",1,"cpu0",5.417,"vm.builtin.check_tensor_info",0.00025588
"int64[1, 1], int64[5]",1,"cpu0",11.375,"vm.builtin.match_shape",0.000537316
"float32[1, 6, 16, 64], int64[5]",1,"cpu0",8.125,"vm.builtin.match_shape",0.000383797
"float32[1, 6, 16, 64], int64[5]",1,"cpu0",7.542,"vm.builtin.match_shape",0.000356258
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",7,"vm.builtin.match_shape",0.000330656
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.042,"vm.builtin.match_shape",0.000285403
"float32[1, 6, 16, 64], int64[5]",1,"cpu0",8.084,"vm.builtin.match_shape",0.00038186
"float32[1, 6, 16, 64], int64[5]",1,"cpu0",6.917,"vm.builtin.match_shape",0.000326735
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.792,"vm.builtin.match_shape",0.000320831
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.542,"vm.builtin.match_shape",0.000309022
"float32[1, 6, 16, 64], int64[5]",1,"cpu0",6.417,"vm.builtin.match_shape",0.000303117
"float32[1, 6, 16, 64], int64[5]",1,"cpu0",6.459,"vm.builtin.match_shape",0.000305101
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",7.833,"vm.builtin.match_shape",0.000370004
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.25,"vm.builtin.match_shape",0.000295229
"float32[1, 6, 16, 64], int64[5]",1,"cpu0",6.458,"vm.builtin.match_shape",0.000305054
"float32[1, 6, 16, 64], int64[5]",1,"cpu0",6.958,"vm.builtin.match_shape",0.000328672
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",8.209,"vm.builtin.match_shape",0.000387765
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",7.917,"vm.builtin.match_shape",0.000373972
"int64[5]",1,"cpu0",7.667,"shape_func",0.000362163
"int64[1, 1]",1,"cpu0",17.667,"vm.builtin.reshape",0.000834528
"float32[51865, 384], int64[1, 1], float32[1, 1, 384]",1,"cpu0",15.334,"take",0.000724325
"int64[5]",1,"cpu0",11.875,"vm.builtin.make_shape",0.000560934
"float32[448, 384], float32[1, 384]",1,"cpu0",19.542,"vm.builtin.call_tir_dyn",0.000923097
"float32[1, 1, 384], float32[1, 384], float32[1, 1, 384]",1,"cpu0",15.833,"add",0.000747896
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",16.584,"mean",0.000783371
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",14.875,"subtract",0.000702644
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",13,"power",0.000614075
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",13.333,"mean",0.000629805
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",8.041,"add1",0.000379829
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",7.375,"tir_sqrt",0.00034837
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",18.292,"divide",0.000864051
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",17.834,"multiply",0.000842417
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",16.543,"add2",0.000781434
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4846.42,"matmul",0.228928
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",28.042,"add3",0.00132461
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4919.68,"matmul",0.232389
"float32[1, 1, 384]",1,"cpu0",24.251,"vm.builtin.reshape",0.00114553
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4852.88,"matmul",0.229233
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",25.668,"add3",0.00121247
"float32[1, 1, 384]",1,"cpu0",17.751,"vm.builtin.reshape",0.000838496
"float32[1, 1, 6, 64]",1,"cpu0",13.583,"vm.builtin.reshape",0.000641614
"float32[1, 1, 6, 64]",1,"cpu0",7.5,"vm.builtin.reshape",0.000354274
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",17.501,"multiply1",0.000826687
"float32[1, 1, 384]",1,"cpu0",8.5,"vm.builtin.reshape",0.000401511
"float32[1, 1, 6, 64]",1,"cpu0",9.125,"vm.builtin.reshape",0.000431034
"int64[5]",1,"cpu0",17.75,"vm.builtin.make_shape",0.000838449
"int64[5]",1,"cpu0",13.751,"vm.builtin.make_shape",0.00064955
"float32[1, 6, 16, 64], float32[1, 6, 1, 64], float32[1, 6, 17, 64]",1,"cpu0",36.834,"concatenate",0.00173991
"int64[5]",1,"cpu0",12.292,"vm.builtin.make_shape",0.000580632
"int64[5]",1,"cpu0",12.167,"vm.builtin.make_shape",0.000574727
"float32[1, 6, 16, 64], float32[1, 6, 1, 64], float32[1, 6, 17, 64]",1,"cpu0",25.71,"concatenate",0.00121445
"int64[5]",1,"cpu0",10.208,"vm.builtin.make_shape",0.000482191
"float32[1, 6, 17, 64]",1,"cpu0",13.584,"vm.builtin.reshape",0.000641661
"float32[1, 6, 1, 64]",1,"cpu0",8.25,"vm.builtin.reshape",0.000389702
"int64[5]",1,"cpu0",9.5,"vm.builtin.make_shape",0.000448747
"int64[5]",1,"cpu0",9.542,"vm.builtin.make_shape",0.000450731
"int64[5]",1,"cpu0",6.542,"vm.builtin.make_shape",0.000309022
"float32[6, 17, 64], float32[6, 64, 17]",1,"cpu0",137.004,"vm.builtin.call_tir_dyn",0.0064716
"int64[5]",1,"cpu0",8.917,"vm.builtin.make_shape",0.000421208
"int64[5]",1,"cpu0",10.375,"vm.builtin.make_shape",0.000490079
"int64[5]",1,"cpu0",8.042,"vm.builtin.make_shape",0.000379876
"float32[6, 1, 64], float32[6, 64, 17], float32[6, 1, 17]",1,"cpu0",181.007,"vm.builtin.call_tir_dyn",0.00855015
"int64[5]",1,"cpu0",9.167,"vm.builtin.make_shape",0.000433018
"int64[5]",1,"cpu0",8.167,"vm.builtin.make_shape",0.000385781
"int64[5]",1,"cpu0",8,"vm.builtin.make_shape",0.000377892
"float32[6, 1, 17], float32[6, 1, 17]",1,"cpu0",54.752,"vm.builtin.call_tir_dyn",0.0025863
"int64[5]",1,"cpu0",9.125,"vm.builtin.make_shape",0.000431034
"float32[1, 6, 17, 64]",1,"cpu0",10.167,"vm.builtin.reshape",0.000480254
"int64[5]",1,"cpu0",9.042,"vm.builtin.make_shape",0.000427113
"float32[6, 1, 17], float32[6, 17, 64], float32[6, 1, 64]",1,"cpu0",199.257,"vm.builtin.call_tir_dyn",0.00941222
"float32[6, 1, 64]",1,"cpu0",10.542,"vm.builtin.reshape",0.000497968
"float32[1, 6, 1, 64]",1,"cpu0",9.501,"vm.builtin.reshape",0.000448795
"float32[1, 1, 6, 64]",1,"cpu0",8.876,"vm.builtin.reshape",0.000419272
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4880.38,"matmul",0.230532
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",29.667,"add3",0.00140137
"float32[1, 1, 384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",20.334,"add4",0.000960508
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",18.834,"mean",0.000889653
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",16.376,"subtract",0.000773546
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",15.584,"power",0.000736135
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",15.626,"mean",0.000738119
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",9.834,"add1",0.000464524
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",9.417,"tir_sqrt",0.000444827
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",19.084,"divide",0.000901463
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",17.167,"multiply",0.00081091
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",16.292,"add2",0.000769578
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4817.17,"matmul",0.227547
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",25.209,"add3",0.00119079
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",15.876,"multiply1",0.000749928
"float32[1, 1, 384]",1,"cpu0",18.917,"vm.builtin.reshape",0.000893574
"float32[1, 1, 6, 64]",1,"cpu0",12.5,"vm.builtin.reshape",0.000590457
"float32[1, 6, 1500, 64]",1,"cpu0",9.959,"vm.builtin.reshape",0.000470429
"float32[1, 6, 1, 64]",1,"cpu0",8.209,"vm.builtin.reshape",0.000387765
"float32[6, 1500, 64], float32[6, 64, 1500]",1,"cpu0",10276.3,"transpose3",0.485416
"float32[6, 1, 64], float32[6, 64, 1500], float32[6, 1, 1500]",1,"cpu0",27598.9,"matmul3",1.30368
"float32[6, 1, 1500], float32[6, 1, 1500]",1,"cpu0",1432.55,"softmax1",0.0676688
"float32[1, 6, 1500, 64]",1,"cpu0",20.667,"vm.builtin.reshape",0.000976238
"float32[6, 1, 1500], float32[6, 1500, 64], float32[6, 1, 64]",1,"cpu0",15435.3,"matmul4",0.729112
"float32[6, 1, 64]",1,"cpu0",31.877,"vm.builtin.reshape",0.00150576
"float32[1, 6, 1, 64]",1,"cpu0",13.917,"vm.builtin.reshape",0.000657391
"float32[1, 1, 6, 64]",1,"cpu0",10.542,"vm.builtin.reshape",0.000497968
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",5163.77,"matmul",0.243919
