Argument Shapes,Count,Device,Duration (us),Name,Percent
"int64[1, 1]",1,"cpu0",74.836,"vm.builtin.check_tensor_info",0.00369156
"float32[1, 6, 15, 64]",1,"cpu0",9.125,"vm.builtin.check_tensor_info",0.000450125
"float32[1, 6, 15, 64]",1,"cpu0",6.167,"vm.builtin.check_tensor_info",0.00030421
"float32[1, 6, 1500, 64]",1,"cpu0",5.792,"vm.builtin.check_tensor_info",0.000285712
"float32[1, 6, 1500, 64]",1,"cpu0",8.25,"vm.builtin.check_tensor_info",0.000406962
"float32[1, 6, 15, 64]",1,"cpu0",6.292,"vm.builtin.check_tensor_info",0.000310376
"float32[1, 6, 15, 64]",1,"cpu0",6.126,"vm.builtin.check_tensor_info",0.000302188
"float32[1, 6, 1500, 64]",1,"cpu0",5.792,"vm.builtin.check_tensor_info",0.000285712
"float32[1, 6, 1500, 64]",1,"cpu0",6.375,"vm.builtin.check_tensor_info",0.000314471
"float32[1, 6, 15, 64]",1,"cpu0",6.125,"vm.builtin.check_tensor_info",0.000302138
"float32[1, 6, 15, 64]",1,"cpu0",6.083,"vm.builtin.check_tensor_info",0.000300067
"float32[1, 6, 1500, 64]",1,"cpu0",6.667,"vm.builtin.check_tensor_info",0.000328875
"float32[1, 6, 1500, 64]",1,"cpu0",5.709,"vm.builtin.check_tensor_info",0.000281618
"float32[1, 6, 15, 64]",1,"cpu0",5.792,"vm.builtin.check_tensor_info",0.000285712
"float32[1, 6, 15, 64]",1,"cpu0",6.792,"vm.builtin.check_tensor_info",0.000335041
"float32[1, 6, 1500, 64]",1,"cpu0",5.833,"vm.builtin.check_tensor_info",0.000287734
"float32[1, 6, 1500, 64]",1,"cpu0",6.042,"vm.builtin.check_tensor_info",0.000298044
"int64[1, 1], int64[5]",1,"cpu0",10.292,"vm.builtin.match_shape",0.000507691
"float32[1, 6, 15, 64], int64[5]",1,"cpu0",9.792,"vm.builtin.match_shape",0.000483027
"float32[1, 6, 15, 64], int64[5]",1,"cpu0",7.333,"vm.builtin.match_shape",0.000361727
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",7.25,"vm.builtin.match_shape",0.000357633
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.958,"vm.builtin.match_shape",0.000343229
"float32[1, 6, 15, 64], int64[5]",1,"cpu0",9.042,"vm.builtin.match_shape",0.00044603
"float32[1, 6, 15, 64], int64[5]",1,"cpu0",6.375,"vm.builtin.match_shape",0.000314471
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.417,"vm.builtin.match_shape",0.000316542
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.334,"vm.builtin.match_shape",0.000312448
"float32[1, 6, 15, 64], int64[5]",1,"cpu0",7.251,"vm.builtin.match_shape",0.000357682
"float32[1, 6, 15, 64], int64[5]",1,"cpu0",6.501,"vm.builtin.match_shape",0.000320686
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",7.167,"vm.builtin.match_shape",0.000353539
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.709,"vm.builtin.match_shape",0.000330946
"float32[1, 6, 15, 64], int64[5]",1,"cpu0",7.209,"vm.builtin.match_shape",0.000355611
"float32[1, 6, 15, 64], int64[5]",1,"cpu0",6.958,"vm.builtin.match_shape",0.000343229
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",7.917,"vm.builtin.match_shape",0.000390535
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",8.042,"vm.builtin.match_shape",0.000396702
"int64[5]",1,"cpu0",6.625,"shape_func",0.000326803
"int64[1, 1]",1,"cpu0",15.793,"vm.builtin.reshape",0.000779048
"float32[51865, 384], int64[1, 1], float32[1, 1, 384]",1,"cpu0",15.501,"take",0.000764644
"int64[5]",1,"cpu0",9.917,"vm.builtin.make_shape",0.000489193
"float32[448, 384], float32[1, 384]",1,"cpu0",18.209,"vm.builtin.call_tir_dyn",0.000898227
"float32[1, 1, 384], float32[1, 384], float32[1, 1, 384]",1,"cpu0",15.167,"add",0.000748169
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",16.126,"mean",0.000795475
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",14.501,"subtract",0.000715316
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",14.167,"power",0.00069884
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",13.917,"mean",0.000686508
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",9.042,"add1",0.00044603
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",7.917,"tir_sqrt",0.000390535
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",18.167,"divide",0.000896155
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",15.792,"multiply",0.000778999
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",17.126,"add2",0.000844804
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4851.19,"matmul",0.239303
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",25.085,"add3",0.00123741
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4844.68,"matmul",0.238982
"float32[1, 1, 384]",1,"cpu0",25.46,"vm.builtin.reshape",0.00125591
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4801.73,"matmul",0.236863
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",22.209,"add3",0.00109554
"float32[1, 1, 384]",1,"cpu0",16.75,"vm.builtin.reshape",0.000826256
"float32[1, 1, 6, 64]",1,"cpu0",13.834,"vm.builtin.reshape",0.000682413
