Argument Shapes,Count,Device,Duration (us),Name,Percent
"int64[1, 1]",1,"cpu0",15.625,"vm.builtin.check_tensor_info",0.000738616
"float32[1, 6, 18, 64]",1,"cpu0",10.626,"vm.builtin.check_tensor_info",0.000502306
"float32[1, 6, 18, 64]",1,"cpu0",6.667,"vm.builtin.check_tensor_info",0.000315159
"float32[1, 6, 1500, 64]",1,"cpu0",7.667,"vm.builtin.check_tensor_info",0.00036243
"float32[1, 6, 1500, 64]",1,"cpu0",7.959,"vm.builtin.check_tensor_info",0.000376233
"float32[1, 6, 18, 64]",1,"cpu0",5.667,"vm.builtin.check_tensor_info",0.000267887
"float32[1, 6, 18, 64]",1,"cpu0",4.876,"vm.builtin.check_tensor_info",0.000230495
"float32[1, 6, 1500, 64]",1,"cpu0",4.584,"vm.builtin.check_tensor_info",0.000216692
"float32[1, 6, 1500, 64]",1,"cpu0",5.667,"vm.builtin.check_tensor_info",0.000267887
"float32[1, 6, 18, 64]",1,"cpu0",6.667,"vm.builtin.check_tensor_info",0.000315159
"float32[1, 6, 18, 64]",1,"cpu0",5.334,"vm.builtin.check_tensor_info",0.000252146
"float32[1, 6, 1500, 64]",1,"cpu0",5.958,"vm.builtin.check_tensor_info",0.000281643
"float32[1, 6, 1500, 64]",1,"cpu0",5.834,"vm.builtin.check_tensor_info",0.000275782
"float32[1, 6, 18, 64]",1,"cpu0",5.251,"vm.builtin.check_tensor_info",0.000248222
"float32[1, 6, 18, 64]",1,"cpu0",6.875,"vm.builtin.check_tensor_info",0.000324991
"float32[1, 6, 1500, 64]",1,"cpu0",5.542,"vm.builtin.check_tensor_info",0.000261978
"float32[1, 6, 1500, 64]",1,"cpu0",5.917,"vm.builtin.check_tensor_info",0.000279705
"int64[1, 1], int64[5]",1,"cpu0",12.168,"vm.builtin.match_shape",0.000575199
"float32[1, 6, 18, 64], int64[5]",1,"cpu0",9.292,"vm.builtin.match_shape",0.000439246
"float32[1, 6, 18, 64], int64[5]",1,"cpu0",8.042,"vm.builtin.match_shape",0.000380157
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",7.917,"vm.builtin.match_shape",0.000374248
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",7.292,"vm.builtin.match_shape",0.000344703
"float32[1, 6, 18, 64], int64[5]",1,"cpu0",9.334,"vm.builtin.match_shape",0.000441232
"float32[1, 6, 18, 64], int64[5]",1,"cpu0",6.542,"vm.builtin.match_shape",0.00030925
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.542,"vm.builtin.match_shape",0.00030925
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",7.459,"vm.builtin.match_shape",0.000352598
"float32[1, 6, 18, 64], int64[5]",1,"cpu0",6.25,"vm.builtin.match_shape",0.000295446
"float32[1, 6, 18, 64], int64[5]",1,"cpu0",6.542,"vm.builtin.match_shape",0.00030925
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",7.167,"vm.builtin.match_shape",0.000338794
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",6.583,"vm.builtin.match_shape",0.000311188
"float32[1, 6, 18, 64], int64[5]",1,"cpu0",7.584,"vm.builtin.match_shape",0.000358507
"float32[1, 6, 18, 64], int64[5]",1,"cpu0",8.167,"vm.builtin.match_shape",0.000386066
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",7.459,"vm.builtin.match_shape",0.000352598
"float32[1, 6, 1500, 64], int64[5]",1,"cpu0",8.167,"vm.builtin.match_shape",0.000386066
"int64[5]",1,"cpu0",6.75,"shape_func",0.000319082
"int64[1, 1]",1,"cpu0",16.792,"vm.builtin.reshape",0.000793782
"float32[51865, 384], int64[1, 1], float32[1, 1, 384]",1,"cpu0",16.542,"take",0.000781964
"int64[5]",1,"cpu0",10.25,"vm.builtin.make_shape",0.000484532
"float32[448, 384], float32[1, 384]",1,"cpu0",21.917,"vm.builtin.call_tir_dyn",0.00103605
"float32[1, 1, 384], float32[1, 384], float32[1, 1, 384]",1,"cpu0",14.792,"add",0.000699239
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",17.167,"mean",0.000811509
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",14.459,"subtract",0.000683498
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",14.209,"power",0.00067168
"float32[1, 1, 384], float32[1, 1, 1]",1,"cpu0",13.042,"mean",0.000616514
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",9.042,"add1",0.000427428
"float32[1, 1, 1], float32[1, 1, 1]",1,"cpu0",7.959,"tir_sqrt",0.000376233
"float32[1, 1, 384], float32[1, 1, 1], float32[1, 1, 384]",1,"cpu0",17.626,"divide",0.000833206
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",16.25,"multiply",0.000768161
"float32[1, 1, 384], float32[384], float32[1, 1, 384]",1,"cpu0",72.253,"add2",0.0034155
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4790.75,"matmul",0.226466
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",29.292,"add3",0.00138467
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4801.25,"matmul",0.226962
"float32[1, 1, 384]",1,"cpu0",30.043,"vm.builtin.reshape",0.00142018
"float32[1, 1, 384], float32[384, 384], float32[1, 1, 384]",1,"cpu0",4794.88,"matmul",0.226661
"float32[384], float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",25.375,"add3",0.00119951
"float32[1, 1, 384]",1,"cpu0",18.334,"vm.builtin.reshape",0.000866674
"float32[1, 1, 6, 64]",1,"cpu0",18,"vm.builtin.reshape",0.000850886
"float32[1, 1, 6, 64]",1,"cpu0",8.458,"vm.builtin.reshape",0.000399822
"float32[1, 1, 384], float32[1, 1, 384]",1,"cpu0",16.167,"multiply1",0.000764237
"float32[1, 1, 384]",1,"cpu0",8.292,"vm.builtin.reshape",0.000391975
"float32[1, 1, 6, 64]",1,"cpu0",8.917,"vm.builtin.reshape",0.000421519
"int64[5]",1,"cpu0",15.5,"vm.builtin.make_shape",0.000732707
"int64[5]",1,"cpu0",14.5,"vm.builtin.make_shape",0.000685436
"float32[1, 6, 18, 64], float32[1, 6, 1, 64], float32[1, 6, 19, 64]",1,"cpu0",34.501,"concatenate",0.00163091
"int64[5]",1,"cpu0",11.667,"vm.builtin.make_shape",0.000551516
"int64[5]",1,"cpu0",12.75,"vm.builtin.make_shape",0.000602711
"float32[1, 6, 18, 64], float32[1, 6, 1, 64], float32[1, 6, 19, 64]",1,"cpu0",29.209,"concatenate",0.00138075
"int64[5]",1,"cpu0",10.833,"vm.builtin.make_shape",0.000512091
"float32[1, 6, 19, 64]",1,"cpu0",12.167,"vm.builtin.reshape",0.000575151
"float32[1, 6, 1, 64]",1,"cpu0",8,"vm.builtin.reshape",0.000378171
